450000 2000000 2400000 900000
441  0.0 0.1 1 1 2
0.2  0.15  0.1  1  0.9  0.1  0.9  0.65  
0.7  0.2  0.15  0.3  0.65  0.15  0.6  0.65  
0.45  0.65  0.3  0.6  0.75  0.65  0.95  0  
0.5  0.6  1  0.75  0.85  0.55  1  0.1  
1  0.95  0.95  0.85  0.85  0.6  0.65  0.6  
0.4  0.45  0.75  0.95  0.95  0.1  0.3  0.5  
0.4  0.35  0.9  0.75  0.45  0.85  0.1  0.1  
0.85  0.05  0.75  0.8  0.7  0.7  0.8  0.65  
0.45  0.4  0.85  0.7  0.15  0.45  0.4  0.8  
1  0.7  0.7  0.55  0.05  0.75  0.1  0.75  
0.9  0.3  0.3  0.25  0.6  0.8  0.05  0.4  
0.25  1  0.95  0.6  0.45  1  0.9  0.05  
0.65  0.35  0  0.65  0.65  0.75  0.55  1  
0.75  0.75  0.8  0.75  0.85  0.75  0.85  0.15  
0.15  1  0.15  0.2  0.1  0.9  0.3  0.55  
0.2  0.2  0.45  0.05  0.2  0.8  0.8  0.15  
0.25  0.05  0.85  0.5  0.55  0.85  0.05  0.25  
0.8  0.8  0.75  0.25  0.4  1  0.55  0.5  
0.75  0.05  0.8  1  0.7  0.25  0.4  0.15  
0.1  0.15  0.8  0.9  0.9  0.2  0.55  0.1  
0.35  0.85  0.55  0.6  0.35  0.35  0.65  0.55  
0.25  0.4  0.9  0.95  1  0.05  0.4  0.85  
0.5  0.2  0.15  0.7  0.3  0.75  0.8  0.1  
0.6  0.75  0.65  0.85  0.15  0.85  0.8  0.85  
0.85  0.85  0.9  0.85  0.75  0.3  0.8  0.35  
1  0.25  0.7  1  0.4  0.25  0.7  0.15  
0.7  0.5  0.6  0.55  0.55  0.3  1  0.45  
0.4  0.9  0  0.15  0.7  0.85  1  0.55  
0.6  0.9  0.9  0.5  0.8  0.2  0.75  0.9  
0.65  0.95  0.85  0.9  0.4  0.75  0.1  0.25  
0.45  0.45  0.45  0.35  0.05  0.95  0.05  0.6  
0.2  0  0.95  0.9  0.25  0.95  0.9  1  
0.2  0.1  0.05  0.1  0.6  1  0.05  0.45  
0.3  0.95  0.2  0.9  0.8  0.05  0.4  0.7  
0.4  0.2  0.2  0.35  0.3  0.65  0.7  0.9  
0.45  0.7  0.6  0.5  0.75  0.35  0.05  0.65  
0.9  0.15  0.25  0.85  0.55  0.15  0.5  0.4  
0.7  0.35  0.8  0.55  0.6  0.85  0.55  0.9  
0.4  0.65  0.95  0.25  0.65  1  0.05  0.9  
0.95  0.5  0.3  0.15  0.75  0.55  0  0.55  
0.6  0.95  800
1 347 13 431
416 675 6 
1 138 222 248
97 202 110 
1 246 45 263
-5 201 441 
1 147 26 324
221 264 583 
1 51 288 362
324 390 697 
1 347 431 432
1 708 784 
1 264 369 427
227 24 774 
1 109 379 429
685 29 765 
1 119 75 315
134 211 240 
1 133 134 418
329 311 204 
1 202 174 315
247 240 312 
1 94 15 294
548 206 527 
1 17 265 422
474 764 536 
1 276 82 301
443 538 494 
1 44 297 406
-4 683 660 
1 97 19 152
172 81 642 
1 203 256 280
305 575 304 
1 402 160 428
233 775 92 
1 219 32 371
88 363 277 
1 173 5 387
591 404 163 
1 232 299 312
451 196 229 
1 31 151 394
383 411 104 
1 350 141 395
259 290 231 
1 369 222 427
202 97 7 
1 216 144 329
367 387 778 
1 291 204 312
417 229 36 
1 277 292 328
-5 554 542 
1 83 136 322
156 351 345 
1 379 423 429
766 125 8 
1 332 29 441
415 116 717 
1 376 358 396
661 182 715 
1 3 206 403
-3 200 308 
1 159 195 408
284 -6 316 
1 124 145 379
483 766 307 
1 334 335 349
187 313 60 
1 23 291 312
323 26 561 
1 274 289 433
478 465 751 
1 197 63 322
213 345 282 
1 74 8 263
178 130 201 
1 115 61 217
544 388 203 
1 27 185 405
42 -5 620 
1 27 152 185
553 270 41 
1 376 377 398
533 682 661 
1 28 249 298
-4 74 61 
1 104 361 389
651 402 703 
1 262 172 319
-3 574 225 
1 149 262 273
-3 225 143 
1 107 6 131
689 603 108 
1 295 346 394
571 104 711 
1 153 177 245
145 655 440 
1 270 126 307
484 359 551 
1 227 117 234
449 421 209 
1 281 161 341
457 377 161 
1 33 129 342
409 93 615 
1 141 285 384
378 349 114 
1 47 223 320
334 469 400 
1 236 52 270
224 89 249 
1 375 68 414
333 772 735 
1 189 80 414
609 735 677 
1 333 334 349
175 35 629 
1 94 28 298
527 44 532 
1 274 218 293
492 146 478 
1 71 160 387
775 148 404 
1 139 50 178
265 291 460 
1 276 241 340
374 610 521 
1 343 35 426
341 337 357 
1 47 123 343
400 254 617 
1 435 411 441
-6 717 293 
1 140 66 373
173 581 594 
1 381 91 434
-4 646 482 
1 212 16 355
193 510 639 
1 67 143 227
467 162 85 
1 153 82 304
440 443 545 
1 298 249 406
44 660 531 
1 16 38 128
193 473 139 
1 179 331 373
595 250 581 
1 105 235 331
136 250 487 
1 325 272 407
-6 184 142 
1 26 135 202
181 247 264 
1 139 157 190
731 730 265 
1 19 101 152
-5 270 16 
1 209 17 428
474 90 776 
1 184 133 286
329 204 236 
1 102 165 400
122 722 513 
1 33 67 227
615 72 409 
1 7 171 207
687 141 370 
1 399 416 421
518 720 375 
1 32 219 416
19 519 518 
1 52 13 270
673 416 57 
1 17 254 428
437 373 82 
1 256 191 370
135 280 575 
1 313 402 428
439 18 563 
1 129 239 342
-5 117 54 
1 218 95 247
492 235 273 
1 5 144 209
387 475 331 
1 23 116 334
561 187 175 
1 222 138 427
2 470 24 
1 196 106 372
694 177 619 
1 35 156 371
341 669 392 
1 77 316 399
664 569 721 
1 59 230 353
414 144 636 
1 45 18 230
-5 144 131 
1 162 145 269
688 483 140 
1 346 31 394
623 22 49 
1 120 92 322
612 282 579 
1 330 90 424
-3 428 319 
1 7 132 216
370 126 777 
1 86 107 131
-4 48 216 
1 251 143 438
162 352 795 
1 34 138 248
228 2 641 
1 278 200 426
223 616 337 
1 243 21 413
-6 185 736 
1 214 79 380
298 631 230 
1 196 141 384
290 55 694 
1 46 98 267
762 332 438 
1 29 432 441
624 789 30 
1 239 14 342
-5 410 93 
1 261 143 356
352 467 754 
1 191 156 343
135 341 254 
1 224 137 389
183 702 568 
1 136 266 363
212 477 242 
1 165 102 357
84 643 179 
1 40 316 368
569 664 650 
1 41 396 420
715 385 679 
1 423 171 429
151 687 29 
1 132 205 216
695 152 107 
1 286 146 400
262 607 376 
1 178 54 217
291 360 253 
1 98 293 362
526 525 332 
1 8 57 263
514 649 39 
1 74 45 230
201 102 178 
1 202 76 412
312 743 343 
1 125 146 147
607 221 263 
1 75 119 365
9 756 199 
1 156 191 256
119 91 305 
1 235 105 391
77 705 676 
1 368 307 389
663 394 402 
1 100 287 384
251 511 349 
1 100 16 128
510 75 251 
1 162 269 321
103 300 577 
1 171 79 207
151 306 86 
1 325 407 413
78 436 185 
1 233 149 273
338 47 490 
1 230 18 353
102 190 101 
1 177 153 365
50 318 317 
1 218 244 293
391 525 62 
1 57 78 427
515 773 444 
1 160 88 387
233 699 63 
1 84 166 419
502 393 758 
1 53 219 419
761 520 362 
1 79 171 423
141 125 631 
1 216 205 265
126 764 367 
1 180 99 311
321 559 522 
1 154 161 409
794 457 739 
1 110 383 417
692 207 468 
1 136 83 383
28 207 212 
1 36 48 424
573 319 767 
1 170 238 257
668 159 210 
1 257 238 424
158 768 593 
1 240 336 425
618 770 506 
1 69 281 341
238 53 198 
1 227 143 251
72 109 449 
1 38 173 387
310 20 309 
1 226 364 422
364 633 763 
1 312 215 314
196 384 565 
1 221 155 317
260 -4 570 
1 43 142 166
389 495 292 
1 186 93 244
455 366 391 
1 112 134 193
311 580 281 
1 356 248 417
641 691 754 
1 308 357 410
274 456 704 
1 19 97 150
16 740 267 
1 66 140 288
69 479 516 
1 40 32 399
363 518 569 
1 333 23 334
598 96 60 
1 235 323 373
781 674 250 
1 372 106 415
98 555 635 
1 8 74 230
39 131 414 
1 338 165 357
722 122 606 
1 12 102 390
643 327 288 
1 135 26 286
79 262 658 
1 358 37 396
628 423 31 
1 137 224 351
120 395 632 
1 272 30 407
336 748 78 
1 21 325 413
-6 142 112 
1 221 121 284
570 381 586 
1 334 116 335
96 214 35 
1 8 59 384
414 693 511 
1 100 285 355
349 378 510 
1 18 81 353
-5 507 144 
1 125 348 400
261 513 607 
1 169 168 321
219 578 252 
1 38 16 212
75 71 310 
1 10 225 369
700 666 227 
1 55 248 369
691 202 665 
1 299 215 312
535 165 21 
1 229 430 439
780 369 572 
1 338 69 341
606 161 503 
1 115 75 365
203 134 318 
1 403 206 436
32 218 420 
1 45 74 263
131 39 3 
1 248 222 369
2 24 195 
1 75 115 217
199 40 211 
1 286 133 418
83 10 658 
1 65 111 151
355 707 269 
1 294 15 317
12 396 -4 
1 383 83 417
156 476 155 
1 117 251 345
449 256 421 
1 118 227 234
408 52 -5 
1 89 170 257
342 158 461 
1 75 217 315
203 360 9 
1 266 136 383
121 156 445 
1 63 197 438
38 275 255 
1 116 314 335
565 558 187 
1 213 121 306
381 346 564 
1 86 131 303
108 496 500 
1 273 319 320
225 419 469 
1 206 127 436
-3 505 200 
1 42 168 169
299 192 303 
1 329 212 429
592 765 778 
1 146 26 147
262 4 133 
1 147 72 182
583 -3 263 
1 200 278 361
111 497 550 
1 140 52 236
594 57 425 
1 273 262 319
47 46 217 
1 128 78 287
773 515 251 
1 264 10 369
472 194 7 
1 138 34 342
110 614 429 
1 204 232 312
779 21 26 
1 167 214 380
301 113 638 
1 124 350 395
307 23 713 
1 283 62 328
769 499 590 
1 88 160 402
148 18 285 
1 132 207 385
370 257 695 
1 247 95 276
94 374 494 
1 211 184 286
504 83 376 
1 174 135 418
247 658 512 
1 281 69 409
161 621 457 
1 148 192 412
-3 340 361 
1 174 119 315
512 9 11 
1 73 313 401
439 563 454 
1 193 136 363
351 121 546 
1 201 22 224
709 588 403 
1 22 237 327
358 -6 588 
1 138 259 360
429 463 470 
1 228 114 259
471 463 464 
1 135 174 202
237 11 79 
1 163 89 178
296 461 320 
1 198 236 270
353 57 354 
1 331 235 373
77 176 76 
1 100 128 287
139 226 138 
1 242 169 321
462 192 435 
1 43 178 217
320 128 389 
1 123 191 343
280 119 67 
1 261 63 438
753 213 352 
1 251 154 345
795 739 208 
1 207 60 385
412 528 234 
1 254 93 401
286 455 373 
1 141 350 355
23 686 378 
1 155 221 326
166 586 452 
1 125 182 348
263 326 191 
1 26 146 286
221 127 181 
1 125 147 182
133 222 261 
1 26 202 324
79 343 4 
1 50 139 190
64 80 744 
1 189 188 339
335 368 609 
1 1 19 150
-5 172 -3 
1 31 130 214
623 298 383 
1 42 65 151
303 205 382 
1 152 101 185
81 -5 42 
1 255 27 409
294 287 621 
1 61 304 340
544 521 297 
1 186 218 247
391 94 724 
1 308 255 357
294 295 171 
1 197 92 438
282 399 213 
1 242 91 258
646 -4 462 
1 58 219 371
520 19 670 
1 123 320 370
400 459 280 
1 404 90 440
428 -3 339 
1 191 123 370
254 278 91 
1 158 112 193
659 169 546 
1 92 197 322
275 38 105 
1 302 103 420
690 557 385 
1 195 159 297
33 683 348 
1 96 88 402
405 233 726 
1 93 254 352
258 437 366 
1 27 49 409
620 738 271 
1 12 390 410
180 552 456 
1 269 240 359
712 506 604 
1 141 196 395
114 350 23 
1 50 54 178
566 128 64 
1 163 43 166
320 167 501 
1 397 435 441
742 68 800 
1 27 255 308
271 274 553 
1 255 69 357
621 606 274 
1 89 163 280
248 501 342 
1 142 61 340
388 272 495 
1 130 79 214
306 113 268 
1 168 42 214
219 382 301 
1 269 268 321
604 481 140 
1 167 168 214
578 299 230 
1 199 65 258
447 434 -4 
1 65 42 169
269 219 434 
1 84 203 280
758 17 502 
1 203 156 256
669 135 17 
1 79 130 207
298 380 141 
1 350 124 379
231 34 686 
1 113 3 403
-6 32 729 
1 10 38 387
472 163 700 
1 173 38 212
163 193 592 
1 134 112 418
169 755 10 
1 76 202 315
132 11 567 
1 335 11 349
602 601 35 
1 302 37 354
423 540 637 
1 176 366 408
719 316 737 
1 366 159 408
733 33 315 
1 158 177 365
654 145 659 
1 153 115 365
545 199 145 
1 48 330 424
-3 106 157 
1 43 163 178
292 248 253 
1 99 180 300
153 406 322 
1 56 99 300
523 321 372 
1 291 23 311
36 598 559 
1 288 51 300
5 537 406 
1 181 324 412
584 343 340 
1 182 108 348
-3 627 261 
1 102 87 390
626 -3 180 
1 120 134 184
579 329 613 
1 134 133 184
10 83 328 
1 345 49 405
738 620 732 
1 71 5 209
404 95 776 
1 267 98 362
115 129 390 
1 343 68 375
357 58 617 
1 223 47 375
56 617 608 
1 188 189 337
266 605 488 
1 30 272 337
184 -6 605 
1 35 278 426
392 111 66 
1 149 233 436
143 790 505 
1 157 404 440
731 279 730 
1 192 181 412
-3 325 239 
1 156 35 343
99 66 119 
1 170 89 280
210 296 458 
1 324 202 412
264 132 325 
1 305 73 363
562 547 477 
1 63 83 322
476 28 38 
1 121 15 306
396 548 215 
1 111 388 437
355 710 707 
1 4 195 297
-6 284 -4 
1 285 100 384
189 138 55 
1 196 344 395
619 630 290 
1 136 193 322
242 580 28 
1 143 261 438
118 255 109 
1 236 198 421
249 375 424 
1 77 198 270
721 249 551 
1 111 65 388
205 447 347 
1 40 278 371
497 392 363 
1 68 343 426
333 66 772 
1 237 22 332
244 415 -6 
1 126 201 307
783 485 51 
1 217 54 315
128 566 211 
1 190 148 412
798 239 744 
1 260 53 419
785 150 432 
1 32 40 371
174 356 19 
1 364 226 385
164 696 656 
1 275 326 392
452 493 -4 
1 244 93 352
168 286 634 
1 144 216 265
25 152 475 
1 339 188 436
266 420 791 
1 430 232 439
451 779 197 
1 132 7 207
107 86 234 
1 176 208 354
737 -6 540 
1 56 300 364
322 657 407 
1 254 401 428
258 563 90 
1 95 241 276
433 65 235 
1 198 399 421
721 87 353 
1 211 286 400
236 127 723 
1 161 92 341
399 612 53 
1 285 141 355
55 259 189 
1 145 380 423
688 631 766 
1 207 130 229
306 450 412 
1 121 213 284
215 560 186 
1 42 151 214
269 383 299 
1 151 31 214
22 268 382 
1 215 284 314
535 560 165 
1 396 302 420
423 283 124 
1 85 352 422
634 536 652 
1 144 5 329
95 591 25 
1 61 142 217
297 389 40 
1 142 43 217
167 253 388 
1 288 267 362
479 332 5 
1 218 186 244
273 168 146 
1 278 35 371
337 99 356 
1 166 290 419
442 432 149 
1 307 70 389
485 568 137 
1 224 327 351
588 -6 183 
1 15 121 317
346 570 206 
1 295 252 299
711 508 418 
1 96 110 225
692 666 405 
1 92 161 438
377 794 275 
1 123 47 320
67 56 278 
1 339 187 375
791 608 678 
1 361 368 389
650 137 45 
1 70 201 224
485 243 568 
1 5 71 387
331 63 20 
1 88 96 225
285 398 699 
1 180 288 300
517 324 321 
1 318 56 364
797 372 656 
1 118 129 227
-5 409 209 
1 129 33 227
54 85 408 
1 14 259 342
464 429 117 
1 394 151 437
22 707 701 
1 60 207 229
257 380 572 
1 336 344 372
630 619 672 
1 59 8 230
188 178 101 
1 22 29 332
624 30 358 
1 270 13 347
89 1 484 
1 56 204 291
796 26 523 
1 295 299 430
397 451 571 
1 319 36 320
573 576 217 
1 188 403 436
728 200 368 
1 234 117 345
52 208 448 
1 310 105 333
705 486 629 
1 37 302 396
314 385 182 
1 46 236 421
425 353 762 
1 46 140 236
438 224 424 
1 243 220 351
736 632 -6 
1 139 257 404
460 593 731 
1 90 404 424
279 593 106 
1 259 138 342
245 228 410 
1 309 122 328
750 542 499 
1 81 20 415
-5 749 507 
1 290 260 419
611 362 393 
1 241 95 260
374 466 610 
1 65 169 258
303 462 302 
1 242 321 434
252 481 646 
1 407 64 413
747 585 142 
1 254 17 352
90 536 286 
1 140 46 267
425 115 479 
1 313 73 402
241 562 92 
1 82 153 245
73 50 538 
1 228 246 263
-5 3 471 
1 290 166 340
393 495 611 
1 82 276 304
14 521 73 
1 360 57 427
649 147 470 
1 96 266 383
726 212 692 
1 175 378 406
644 531 734 
1 65 199 388
302 -4 355 
1 9 234 345
-5 421 732 
1 117 227 251
52 162 208 
1 229 130 346
380 623 780 
1 299 232 430
21 369 418 
1 275 155 326
-4 260 365 
1 252 253 326
529 493 509 
1 301 73 401
539 241 725 
1 93 186 401
168 724 258 
1 357 12 410
643 288 171 
1 161 281 409
53 238 154 
1 170 280 370
342 575 668 
1 320 39 370
576 667 278 
1 139 178 257
64 461 427 
1 178 89 257
248 210 460 
1 169 242 258
252 276 434 
1 259 114 360
246 648 245 
1 14 228 259
-5 246 410 
1 289 421 433
752 720 37 
1 95 210 260
491 786 433 
1 143 67 356
72 640 118 
1 55 110 417
665 155 691 
1 223 273 320
489 217 56 
1 138 360 427
245 444 97 
1 114 228 263
246 441 648 
1 38 10 264
309 227 473 
1 128 38 264
75 472 774 
1 17 209 265
82 475 13 
1 209 144 265
95 367 474 
1 83 63 417
345 753 207 
1 266 305 363
727 344 121 
1 289 274 293
37 62 526 
1 140 267 288
438 390 173 
1 6 359 425
788 506 603 
1 321 268 434
300 787 435 
1 107 381 434
-4 70 689 
1 145 124 269
34 713 103 
1 126 270 347
51 416 784 
1 201 70 307
403 394 359 
1 105 271 333
487 597 422 
1 271 105 331
486 77 582 
1 282 188 337
728 335 -6 
1 223 187 273
608 490 469 
1 187 233 273
790 143 489 
1 210 95 274
466 492 751 
1 95 218 274
94 62 491 
1 326 253 392
453 793 365 
1 247 276 301
235 14 725 
1 166 142 340
167 297 442 
1 303 131 425
216 603 647 
1 278 40 361
356 650 223 
1 25 64 426
585 771 616 
1 62 309 328
671 430 232 
1 296 86 303
-4 216 524 
1 163 166 280
292 502 296 
1 166 84 280
149 304 501 
1 211 338 341
723 198 504 
1 184 211 341
236 503 613 
1 127 149 436
-3 338 218 
1 359 240 425
289 160 480 
1 353 81 415
190 431 555 
1 252 194 299
509 534 397 
1 194 252 326
508 453 587 
1 16 100 355
139 189 71 
1 287 8 384
514 188 138 
1 119 174 418
240 237 756 
1 348 102 400
626 84 191 
1 57 8 287
130 511 515 
1 78 57 287
147 514 226 
1 179 66 288
581 173 517 
1 180 179 288
522 516 406 
1 399 32 416
174 88 87 
1 416 219 433
88 761 720 
1 219 58 419
277 757 150 
1 304 276 340
443 65 272 
1 179 180 311
517 153 595 
1 99 56 291
322 417 559 
1 296 303 367
500 530 -4 
1 293 244 362
146 653 129 
1 98 289 293
752 478 129 
1 28 94 294
61 12 -4 
1 385 60 439
257 572 622 
1 253 252 437
453 701 793 
1 303 279 367
589 662 524 
1 378 298 406
532 74 446 
1 94 298 378
61 531 681 
1 376 349 377
556 601 43 
1 194 284 299
587 535 508 
1 284 215 299
384 196 534 
1 352 17 422
437 13 386 
1 300 51 386
324 697 657 
1 82 245 301
440 539 14 
1 245 73 301
547 454 538 
1 37 176 354
684 371 314 
1 231 393 431
799 708 625 
1 122 277 328
-5 27 430 
1 292 2 367
-5 -4 662 
1 61 115 304
40 545 272 
1 115 153 304
318 73 544 
1 158 193 363
281 242 654 
1 73 245 363
539 655 344 
1 15 94 306
12 549 346 
1 94 24 306
681 599 548 
1 25 200 361
616 223 651 
1 77 270 307
354 51 663 
1 390 183 410
-3 741 288 
1 152 27 308
42 294 704 
1 292 279 328
662 589 27 
1 106 353 415
636 507 177 
1 310 349 376
629 533 680 
1 103 397 420
742 714 283 
1 314 213 335
560 564 214 
1 99 291 311
523 323 153 
1 284 213 314
381 558 384 
1 116 23 312
96 36 565 
1 73 305 402
344 727 439 
1 401 313 428
241 92 373 
1 213 306 335
215 599 558 
1 116 312 314
561 165 214 
1 54 50 315
291 567 360 
1 50 76 315
743 312 566 
1 70 224 389
403 120 394 
1 316 40 399
123 174 100 
1 121 221 317
186 166 396 
1 346 295 430
49 418 780 
1 60 229 439
412 197 528 
1 48 36 319
157 419 574 
1 172 48 319
-3 573 46 
1 280 256 370
17 91 458 
1 36 39 320
767 459 419 
1 167 162 321
638 140 578 
1 168 167 321
301 577 192 
1 134 120 322
328 105 580 
1 193 134 322
169 579 351 
1 66 179 373
516 76 69 
1 311 271 331
597 487 595 
1 72 147 324
222 4 584 
1 181 72 324
-3 583 325 
1 64 25 413
498 745 436 
1 221 284 326
186 587 260 
1 284 194 326
534 509 586 
1 224 22 327
243 244 395 
1 279 303 328
530 590 554 
1 303 283 328
647 232 589 
1 5 173 329
20 592 387 
1 173 212 329
310 220 591 
1 404 257 424
427 159 428 
1 52 140 373
224 69 673 
1 179 311 331
522 582 76 
1 302 164 382
637 -6 690 
1 271 311 333
582 598 486 
1 311 23 333
323 175 597 
1 306 24 335
549 602 564 
1 11 24 378
602 681 645 
1 349 11 377
313 645 533 
1 24 11 335
600 313 599 
1 131 6 425
48 480 496 
1 268 269 359
300 289 787 
1 189 30 337
677 336 335 
1 69 338 357
198 179 295 
1 146 125 400
133 191 127 
1 187 223 375
489 334 401 
1 80 189 339
59 266 678 
1 241 260 340
433 611 65 
1 260 290 340
432 442 610 
1 92 120 341
105 613 377 
1 120 184 341
328 504 612 
1 34 67 342
640 615 228 
1 67 33 342
85 54 614 
1 200 25 426
550 498 111 
1 47 343 375
67 333 334 
1 336 240 395
160 712 630 
1 344 196 372
350 98 413 
1 49 27 405
287 41 330 
1 69 255 409
295 271 238 
1 318 385 439
656 528 797 
1 130 31 346
268 104 450 
1 29 22 432
415 709 116 
1 374 231 431
759 541 782 
1 87 102 348
327 513 627 
1 108 87 348
-3 626 326 
1 37 358 398
182 661 684 
1 310 333 349
422 60 556 
1 344 336 395
413 618 350 
1 380 79 423
113 151 379 
1 220 137 351
702 183 426 
1 364 386 422
657 652 164 
1 85 244 352
653 366 386 
1 62 372 415
672 177 671 
1 106 59 353
693 101 555 
1 164 302 354
596 314 -6 
1 162 167 380
577 230 688 
1 109 212 355
765 71 685 
1 67 34 356
614 641 467 
1 34 248 356
110 170 640 
1 97 152 410
16 704 740 
1 102 12 357
180 456 122 
1 378 175 398
446 718 682 
1 377 11 378
601 600 682 
1 91 242 434
276 435 70 
1 283 303 425
590 496 769 
1 114 263 360
471 649 463 
1 263 57 360
130 444 648 
1 361 40 368
497 123 402 
1 104 25 361
745 550 45 
1 386 85 422
698 386 633 
1 244 85 362
634 698 525 
1 177 158 363
317 546 655 
1 245 177 363
50 654 547 
1 318 364 385
407 364 622 
1 364 300 386
372 537 633 
1 135 286 418
181 204 237 
1 112 158 365
281 317 755 
1 249 44 406
-4 15 74 
1 358 376 398
31 43 628 
1 279 292 367
554 543 530 
1 77 307 368
551 137 664 
1 316 77 368
100 663 123 
1 110 55 369
468 195 666 
1 225 110 369
398 665 194 
1 39 238 370
768 668 459 
1 238 170 370
158 458 667 
1 156 203 371
305 670 99 
1 203 58 371
757 277 669 
1 309 62 415
499 635 750 
1 62 336 372
770 413 635 
1 13 52 373
89 594 674 
1 323 13 373
675 673 176 
1 13 323 431
674 781 1 
1 374 235 391
782 136 760 
1 30 189 414
605 59 748 
1 80 339 375
609 401 735 
1 391 41 420
706 124 760 
1 41 310 376
706 556 715 
1 24 94 378
549 532 600 
1 377 378 398
645 644 43 
1 297 159 406
284 733 15 
1 176 37 398
540 628 719 
1 109 355 379
639 686 8 
1 355 350 379
259 307 685 
1 171 7 429
86 777 125 
1 145 162 380
103 638 379 
1 6 107 434
48 482 788 
1 103 302 382
283 596 716 
1 248 55 417
195 468 170 
1 110 96 383
398 445 155 
1 59 106 384
636 694 188 
