450000 2000000 2400000 900000
10000  0.0 0.01 1 1 2
0  0  1  0  0  1  1  1  
0.111111111111  0.010101010101  0.878787878788  0.757575757576  0.30303030303  0.818181818182  0.20202020202  0.343434343434  
0.858585858586  0.505050505051  0.828282828283  0.464646464646  0  0.0707070707071  0  0.0808080808081  
0.767676767677  0.030303030303  0.0707070707071  0.727272727273  0.0606060606061  1  0.777777777778  0.646464646465  
0.555555555556  0.40404040404  0  0.424242424242  0.323232323232  0.929292929293  0.606060606061  0.515151515152  
0.151515151515  0.717171717172  0.444444444444  0.989898989899  0.0606060606061  0.737373737374  1  0.787878787879  
0.131313131313  0.666666666667  0.141414141414  0.40404040404  0.323232323232  0.777777777778  0.141414141414  0.939393939394  
0.727272727273  0.40404040404  0  0.262626262626  0.484848484848  0.717171717172  0.313131313131  0.383838383838  
0.0808080808081  0.525252525253  0.747474747475  0.212121212121  0.646464646465  0.585858585859  0.787878787879  0.121212121212  
0.585858585859  0.989898989899  0.494949494949  0.343434343434  0.282828282828  0.020202020202  0.545454545455  0.171717171717  
0.191919191919  0.666666666667  0.232323232323  0.363636363636  0.535353535354  0  0.30303030303  0.0606060606061  
0.919191919192  0.636363636364  0.282828282828  0.444444444444  0.121212121212  0.141414141414  0.191919191919  0.909090909091  
0.585858585859  0.333333333333  0.0808080808081  0.171717171717  0.171717171717  0.989898989899  0.848484848485  0.494949494949  
0  0.494949494949  0.343434343434  0.262626262626  0.212121212121  0.656565656566  0.131313131313  0.636363636364  
0.484848484848  0.424242424242  0.818181818182  0.969696969697  0.0808080808081  0.969696969697  0.343434343434  0.323232323232  
0.393939393939  0.030303030303  0.424242424242  0.656565656566  0.929292929293  0.292929292929  0.10101010101  0.191919191919  
0.989898989899  1  0.040404040404  0.636363636364  1  0.89898989899  0.353535353535  0.515151515152  
0.252525252525  0.0808080808081  0.272727272727  0.181818181818  0.69696969697  0.353535353535  0.181818181818  0.858585858586  
0.474747474747  0.808080808081  0.727272727273  0.141414141414  0  0.717171717172  0.262626262626  0.525252525253  
0.868686868687  0.262626262626  0  0.787878787879  0.212121212121  0.40404040404  0.494949494949  0.565656565657  
0.191919191919  0.606060606061  0.747474747475  0.676767676768  0.313131313131  0.262626262626  0.161616161616  0.707070707071  
0  0.818181818182  0.0808080808081  0.79797979798  0.808080808081  0.484848484848  0.494949494949  0.20202020202  
0.242424242424  0.818181818182  0.0909090909091  0.979797979798  0.737373737374  0.676767676768  0.838383838384  0.313131313131  
0.191919191919  0.444444444444  0.111111111111  0.939393939394  0.606060606061  0.747474747475  0.242424242424  0.686868686869  
0.454545454545  0.858585858586  0.454545454545  0.646464646465  0.262626262626  0.040404040404  0  0.969696969697  
0.212121212121  0.616161616162  0.191919191919  0.383838383838  0.818181818182  0.565656565657  0.515151515152  0.888888888889  
0.0808080808081  0.858585858586  0.747474747475  0.232323232323  0.666666666667  0.494949494949  0.333333333333  0.848484848485  
0.939393939394  0.747474747475  0.434343434343  0.191919191919  0.111111111111  0.656565656566  0.20202020202  0.767676767677  
0  0.272727272727  0.888888888889  0.212121212121  0.272727272727  0  0.949494949495  0.666666666667  
0.606060606061  0.040404040404  0.171717171717  0  0.0606060606061  0.353535353535  0.141414141414  0.030303030303  
0.010101010101  0.181818181818  0.666666666667  0.141414141414  0.616161616162  0.30303030303  0.484848484848  0.292929292929  
